Content,Score,Feature,Heuristic
Excelente app. facilitando muitos serviços em um só lugar.,5,,
Maravilhoso app todos os serviços são rápidos e muito prático.,5,,
"De minha parte, reconhecimento facial foi super tranquilo. Mas há sim pontos a melhorar.",5,,
"Foi um pouco difícil para fazer a validação facial, talvez por conta do meu leitor QR Cód.",5,,
"Ser DEV do governo é complicado, de maneira geral o app funciona e tem me ajudado no que preciso.",5,,
melhorou bastante com a nova atualização. o reconhecimento facial foi bem rapido,5,,
"ótimo aplicativo, seguro, confiável facilitando bem a nossa vida ao dia a dia",5,,
"prático , apenas as utilizações do aplicativo no INSS , gostaria que fosse mais fácil acessar ,",5,,
"Gosto muito tudo rápido e bem especificado,difícil deixar dúvidas sempre bem explicado",5,,
"Aplicativo rápido, fácil e muito eficiente.",5,,
"Bem funcional, facilitando o processo de identificação em vários Apps. Agora com assinatura eletrônica digital.",5,F4 - Assinatura Eletrônica,C4 - Consistência e padronização
Muito útil por reunir todos os serviços do governo. Fácil de usar,5,,
Aplicativo excelente!!! Tecnologia do governo na palma das nossas mãos. Segurança para o cidadão!,5,,
"Excelente aplicativo, bastante seguro e intuitivo.",5,,
"muito bem instrutivo, as informações são nem claras.",5,,
"App esta funcionando perfeitamente, consegui fazer reconhecimento facial.",5,,
"top demais, especialmente para sermos totalmente controlados pelo gov.",5,,
"Ótima plataforma, muito rápida e prática.",5,,
excelente aplicativo eu recomendo tenho certeza que as pessoas vão encontrar as informações precisas.,5,,
"Muito bom,sem esse aplicativo nós dias de hoje,seria tudo quase impossível.parabens ao criador do app.",5,,
"O app não funciona, demora muito tempo para abrir e quando abre aparece um código de erro, não sei como pode para fazermos uma simples consulta sermos obrigados a autorizar informações pessoais e termos que conquistar bronze, prata ou ouro para fazer uma simples consulta. Depois de alguns dias voltei ao aplicativo e o mesmo funcionou corretamente, me permitindo criar a conta gov.br nível ouro.",5,,
"A ideia é boa, mas o app não funciona como deveria. Algumas funções, como para aumentar o nível, simplesmente não responde quando acionado... E levando em conta que precisa aumentar o nível para poder resgatar algum dinheiro esquecido, já sei que não conseguirei por isso.",5,,
"Bom dia ! Por gentileza, Podem me ajudar como acessar este app ?Gostaria de compreender melhor, como ter acesso,pois, é muito dificio! Muito grato maiscuma vez.",5,,
O aplicativo me parece bem desenvolvido e de uso bastante intuitivo.,5,,
excelente integração de sistema muito prático.,5,,
"excelente aplicativo, fácil de navegar, rápido e os serviços atendem a seu propósito.",5,,
"Atenção!!!!! Fiz como um usuário q avaliou o APP aqui explicou.... Fui em ""Configurações do APP"" no meu celular, lá cliquei em ""Aplicativos"", depois no APP Gov.br, depois cliquei em ""Armazenamento"" e depois em ""Limpar Dados"". Em seguida retornei ao APP Gov.br e consegui fazer o Reconhecimento Fácial passando p/ nível Prata. Antes eu estava tendo o msm problema q tds estao tendo.Depois q fiz esse passo a passo, de primeira consegui fazer o Reconhecimento facial e mudar de nivel.",5,,
Bom dia por um motivo não esqueci de ver os programas. Vamos fazer uma viagem para interior do Brasil ou na Argentina.,5,,
bom pea mimbo App esta bom pq toda vez que eu entro e rapido e Seguro bem eficiente..,5,,
Muito prático e com informações precisa deapps necessários para o cidadão brasileiro otimizar o seu tempo na mídia.,5,,
"Alterei minha avaliação pois resolveram o problema da leitura facial. Consegui elevar o nível da minha conta pra Ouro. Enfim... o App é apenas para mostrar nossos documentos de forma válida e online. Bom mesmo é pra quem recebe benefícios do INSS e precisa fazer prova de vida, facilitando muito a vida dessa pessoa que não precisa ir numa agência pegar fila. ?? gostei.",5,,
"A idéia do app é excelente, ainda não está funcionando perfeitamente, mas acredito que será ajustado de acordo às necessidades, ninguém está sendo obrigado a usar o aplicativo, se baixar e não gostar é só desinstalar, a estupidez e a falta de raciocínio deixa algumas pessoas agressivas. Obrigado pelo app!",5,,
Aplicativo muito bom mas ainda precisa evoluir muito para se consolidar. Tais como os outros aplicativos do governo,5,,
"NÃO tenho contas nos bancos do governo e nem tenho CNH, o aplicativo deveria ter a opção dentro do próprio sistema pra subir de nível,..",5,,
"Para quem está com dificuldade de realizar o reconhecimento facial em que o app indica um problema de javascript, basta ir em configurações do celular- aplicativos- clicar no app do gov.br e limpar o chachê e apagar os dados. Problema resolvido. ??",5,,
"super pratico, e com facíl acesso, te ajuda a fazer o que realmente você quer fazer.",5,,
Depois de muita luta e varias vezes desistalando consegui subir pra ouro . Mas o site valores a receber não funciona . ( SEMPRE A MESMA FRASE : VOLTE TAL DIA E RESGATE OS VALORES E NADA DE APARECER OS VALORES ) .,5,,
"Srs. Desemvolvedores, consegui fazer o reconhecimento facial com essa Atualização. entrei no App só com CPF e senha recuperada pelo Banco. Consegui entrar no ConecteSUS com CPF e nova Senha, e também fazer o Reconhecimento Facial, agora está tudo certo para mim. ?????",5,,
"Dei as 5 estrelas, pelo app, mas ressalto que não consigo fazer o reconhecimento fácil, sendo assim não vou conseguir mudar o nível, o que me deixa muito triste. Gostaria que tivesse outra forma de reconhecimento, porque eu no consigo fazer o reconhecimento facial, estou triste...??",5,,
Para mim que tenho conhecimento desses aplicativos encontrei muitas dificuldades. Acredito que muitas pessoas TB vão encontrar as mesmas dificuldades. Mas é um bom aplicativo e confiável.,5,,
"Não consigo fazer o reconhecimento facial. já fui bloqueado. preciso alimentar o nível da conta, senão vou perder o prazo.",5,,
"Para quem não está conseguindo acessar o app mesmo após a atualização, desisntala ele e instala de novo pra limpar todos os dados que constam dos últimos acessos, após este procedimento vai funcionar tranquilo!! Como funcionou assim, tanto no meu celular quanto no de minha esposa.",5,,
"Não consigo fazer o cadastro pelo aplicativo preciso acessar minha carteira digital,mais pedi pra fazer uma conta no gov.br só q não me da opção de criar. Me ajudem pfv!",5,,
excelente!!! Muita facilidade e adiantamento.,5,,
"Ainda vou usar o aplicativo, mas parece bem organizado e com as informações todas estruturadas !",5,,
"Péssimo, ruim e não tem acesso fácil",5,,
"Demorou um pouco pra reconhecer a face, mas não impediu de realizar meu objetivo.",5,,
"demorou para enquadrar o rosto e a luz, mas consegui",5,,
"Tenho encontrado algumas dificuldades no entendimento do link. Não consigo passar da primeira página. Coloquei meu dados, mas eu não consigo incluir minha data de nascimento e nem o nome da minha mãe. Tento abrir pra fazer as alterações, mas não consigo.",5,,
"Fui obrigado a tirar a barba pra fazer o reconhecimento facial, achei impossível que fosse este o motivo da não aprovação, aí tirei e deu certo.",5,,
Aplicativo é fácil simples pra usar muito prático,5,,
"O app é excelente, especialmente por unificar a CNH e outros documentos pessoais e essenciais para um cidadão em um único app.",5,,
"Aplicativo não funciona, nem no celular nem no notebook, só porque o Banco Central liberou o dinheiro o aplicativo parou. estou há duas semanadas instalando e desinstalando o aplicativo não funciona quero mudar minha conta para prata ou ouro para receber meu dinheiro do Banco Central e pelo o visto não vou poder receber já que o aplicativo não presta, se alguém conseguir mudar a conta pra ouro ou prata quem conseguir fazer essa mudança eu faço um pix de 100,00 alguem para me ajudar estou precisando desse dinheiro urgente so preciso mudar minha conta para ouro ou prata para receber esse bendito dinheiro.",5,,
"Agradeço aos desenvolvedores do App pois para mim foi útil,moro em área rural do estado do Amazonas dificil acesso,me ajudou muito estão de parabéns...",5,,
O aplicativo é ótimo de fácil acesso no meu IOS funciona mto bem...parabéns..!!,5,,
"Esse aplicativo é muito útil, sempre que precisamos podemos contar com sua ajuda.",5,,
"Bom dia Gente se vcs não estão conseguindo fazer reconhecimento facial para vira nível prata ou ouro E só vcs abaixa esse aplicativo em outro Celular ok Fiz isso em 4 vezes em vários celulares. Agora no meu tá normal fazendo reconhecimento fácil, ja tô no nível OURO foi muito fácil.",5,,
muito bom trás toda facilidade para acessar diversos projetos,5,,
"Gostaria de fazer uma observação:não encontrei lugar para cadastrar outros documentos, cnh,RG, carteira de trabalho, etc.",5,,
com a nova atualização o reconhecimento fácil ficou muito mais fácil.,5,,
"Tem tudo pra ser bom, mas trava e esse reconhecimento facial nunca finaliza.",5,,
Muito bom mas eu não estou conseguindo acessar os valores a receber do bcb e ver o saldo dos pagamentos que eu tenho para receber.,5,,
"Olá!Sem querer eu pulei a verificação facial,e não encontro uma opção de rever esse erro.Já desinstalei e instalei novamente,limpei os dados,mas não volta a opção de verificação facial.E sem ela o app não tem serventia para o que eu tenho que fazer.Vcs podem me ajudar?Obrigada.",5,,
excelente para os serviços e segurança,5,,
É um aplicativo muito útil e importante para a nossa identificação!,5,,
"Tive muitos problemas para acessar o aplicativo, principalmente para subir de nivel, mas sem querer tive a brilhante ideia de desintalar o aplicativo e instalar de novo, apos este procedimento consegui elevar o meu nivel e solicitar o meu certificado digital de dispensa.",5,,
"Achei o aplicativo útil e funcional, porém não estou conseguindo atualizar meu endereço por meio dele e nem por meio do site gov.br. Aqui no aplicativo dá erro porque o campo ""bairro"" não deixa eu editar. Já no site gov.br, ao digitar e CEP do meu endereço, o site diz que o CEP não existe ou não foi encontrado. Além disso, hoje fui acessar a minha conta Gov.br pelo app e o mesmo não reconheceu meu rosto, e bloqueou meu acesso por 24 horas, sendo que fiz tudo corretamente para ser reconhecido.",5,,
as vezes a dificuldade é para resgatar a senha depois fica normal,5,,
"Foi fácil percorrer o site para criação da conta e a única dificuldade foi entrar no email para pegar o código e voltar pois o tempo não foi suficiente, tendo que gerar novo código.",5,,
"Aplicativo não funciona, tento entrar pelo reconhecimento facial e o sistema só fica carregando. Quando entro pelo banco, não aparece nenhuma opção para acessar outros sistemas",5,,
"Excelente! Na primeira semana de uso me tornei Ouro. O reconhecimento facial funciona perfeitamente em ambientes iluminados, principalmente com luz natural. Fácil acesso a carteira de documentos. Que o RG fique disponível através dele.",5,,
"ola. ja tentei mudar o nível da conta e nao consigo, facial ja fiz, nao prossegue, volta pra tela de senha. fiz pelo bco parceiro Bradesco ai criou pin de 4 numeros q pede no gov.br, mas nem consigo chegar no site gov e digitar esses numeros. estou sem opcao, como proceder? Agora tentei de novo Banco parceiro dá erro, porquê não sei. Diz que o pin e por 5 minutos, mas nao tem opção site digitar esse pin. Outra coisa, a versao do app Bradesco esta atualizada.",5,,
"Ele é muito bom, só não dou 10, pois quem tem saldo, até no momento, é meu falecido companheiro..a nossa conta era conjunta no Bradesco. Encerrei a conjunta e fiquei com minha individual. Não consigo saber se teria como receber e qual o valor, já que não mostra, a não ser criando a conta Como direcionei ao Bradesco e a conta foi encerrada, pergunto: Como e o que fazer??? Podem-me, por gentileza, dar uma orientação.. esse fone tem Whats. Agradeceria muitíssimo.",5,,
"O App é muito bom, mas poderia ficar excelente se aquela telinha de vendas (PDV) q aparece no celular pra fazer registro das vendas do meu negócio fosse incluída no computador, pois a versão web tem apenas pra consultar os dados do negócio e cadastrar produtos clientes fornecedor mas não permite fazer venda, adoraria saber se os desenvolvedores tem planos pra implantar esse recurso.",5,,
"Bom dia ...não consigo acessar o gov.br pelo celular , ja instalei ..desisntalei varias vezes e simplesmente naada ...existe um outro meio que se possa fazer isso ... mesmo que seja somente pra verifacar o valor a receber ??? Obrigado .",5,,
Bom dia Estou tentado fazer o cadastro mas está com o seguinte erro. Internal Server Error. O mesmo erro está acontecendo pelo desktop. Pelo que vejo o erro não está no aplicativo. O aplicativo está ok,5,,
"Para o meu perfil funcionou perfeitamente, o reconhecimento facial foi bem fácil, foi 10 minutos para eu conseguir o nível ouro.",5,,
"Ótimo aplicativo, fácil de trocar a senha e com certeza em breve com mais atualizações vai ficar bem completo.",5,,
"Não tem falhas, acabei de baixalo e verificaçoes ok, não trava. Acho que só poderia ter um assistente para demais dúvidas",5,,
"Não consigo recuperação a conta da minha mãe, foi feito um cadastro com o cpf dela, desconheço o e-mail, o telefone e ao tentar recuperar via reconhecimento facial o app fecha e para de responder. Quando resolverem esse problema eu mudo a nota.",5,,
"Não consigo colocar o endereço, da erro de cep, não faz reconhecimento fácil, entro pelo APP, mas abre uma pagina da web. péssimo!!!!!",5,,
"Apesar das avaliações negativas, eu consegui assesar de primeira e sem nenhum transtorno, apenas segui o passo a passo do app! Simples, rápido e objetivo.",5,,
"Um app de Extrema excelência, com resguardos de seus dados, facilitação na interface, app leve e de fácil acesso!",5,,
Pra ficar péssimo tem que melhorar muito. Estou tentando já há 3 dias na hora de concluir não sai do lugar. Sem contar que a minha conta que já havia subido para o nível prata regrediu para bronze do nada. PQP.,5,,
"Não estou conseguindo fazer o reconhecimento fácil, Clico para fazer e o aplicativo trava. No mais perfeito e útil! Parabéns.",5,,
"Boa tarde! Não consigo colocar foto para aumentar o nível de confiabilidade no App. Como faço pra prosseguir? Nao consigo acesssr a opção banco, pede senha com 8 dígitos, sendo que a minha senha são com 6 digitos. E como fazer?",5,,
"ÓTIMO NOTA 10. Brasil acima de tudo e Deus acima de todos. é muito importante esse sistema, facilita a vida do cidadão, seja do campo ou da cidade, mas como sugestão seria bom ou seria melhor ainda se fosse mais explicativo, pois, há pessoas que terá ou terão dificuldades em entender as perguntas e responder os questionários.",5,,
Péssimo não consigo acessar. Apareceu que preciso baixar outro navegador. Mas a informação foi muito rápida e não consegui ver quais seriam.,5,,
"Isso fica passando um clima que vc esta sendo enganado Você tenta aumentar seu nível , tira sua foto e não registra. Já tentei por diversas vezes e nada. Eu já não sei mais o que fazer. Por favor me AJUDEEEEE.",5,,
"Aplicativo trava quando tento mudar minha foto. Me parece um ""while loop"" não muito bem implementado.",5,,
É muito difícil fazer o leitor do facial tem 2 dias q tento e nada,5,,
"pratico e rapido,parabéns aos desenvolvedores.",5,,
"Tinha perdido o acesso, más graças a Deus consegui recuperar.",5,,
"site bem complicado, poderia ter mais mobilidade.",5,,
"Algum que não estar vendo essa MSN pode atualizar meu apps 17022090 é que houve um tempo que tudo erê apps, e trocaram no governo sem querer desculpem-me me ajudem!",5,,
Aplicativo muito útil e de grande utilidade.,5,,
"autoexplicativo, dinâmico e super rápido",5,,
"só não estou conseguindo conectar ao e-mail, mas, o APP eh muito bom",5,,
mais fácil de enviar documentos e acessar informações,5,,
Atende em quase todas necessidades para identificação digital. Recomendo.,5,,
"Muito bom e eficiente, o cadastro foi rápido e logo resolvi oq queria. Parabéns. Que vcs sempre se desempenhe ao melhor. Amei. ????????",5,,
"Muito bom, o Brasil está conseguindo avançar digitalmente.",5,,
"Ótimo, total segurança e funcionalidade. Resolve rapidamente várias questões de identificação. Obrigado!!!",5,,
Estou tentando mudar o cadastro de bronze para prata e não estou conseeguindo. utilzei o aplicativo via banco e da uma msg que estaria recebendo um código via celular o que não está accontecendo. fiz o processo varias vezes.,5,,
"Sugiro a possibilidade de realizar outros documentos pertinente na plataforma , como passaporte documento documento profissional por exemplo.",5,,
.Meu benefício foi bloqueado para empréstimo entrei no gov.br faço tudo direito mas na hora foto sempre diz que não está visualizando meu rosto e tudo claro e precisando de dingriro,5,,
"Rápido, fluido e funcional!",5,,
Após limpar o cachê e os dados do app consegui fazer o reconhecimento facial. Estou ajustando a nota,5,,
Adorei o app fica mais fácil a apresentação em qualquer área pública.,5,,
Oi Bom dia faz tempo q eu tento recuperar minha senha é quando chega na foto facial nunca da certo por favor estou precisando muito .,5,,
muito bom. fácil de usar. é consolida diversas das minhas necessidades. gostei bastante. ??,5,,
App de fácil acesso e muito útil para resolvermos algumas burocracias documentais.,5,,
o processo muito simples e rápido,5,,
Para maior garantia poder-se-ia fazer também o reconhecimento pela impressão digital.,5,,
Um dois piores aplicativos que já abaixei O app é horrível não reconhece o CPF apois sua atualização da muito ruim dia 16 de maio de 2022 ok,5,,
"Ele é muito fácil e dá para ter todas as documentações no aplicativo, eu recomendo usar.",5,,
Muito bom. Tenho buscado através dele diversas informações documentadas nos sistemas governamentais.,5,,
Excelente que o governo finalmente está se digitalizando e tornando isso acessível à população,5,,
"muito rápido, já havia tempo que eu queria fazer esse serviço, pois me encontro temporariamente fora do Brasil, por motivo de estudo de Mestrado.",5,,
"digitalizar,muito bom para o país,buracratizacao nunca mais...",5,,
o aplicativo tá bom espero que o Brasil e os Brasileiros se cadastrem e tenham mais segurança em relação a tecnologia e o governo modernize e se adequar à padronização de todos os sistemas para facilitar a vida dos cidadãos.,5,,
ótimo muito bom ! precisa melhorar essa questao de nivel apenas que um pouco desnecessária,5,,
"Excelente Portal, de fácil aplicabilidade.",5,,
ótimas opções e funcionalidades. muito bom app.,5,,
muito boa tirar carteira digital foi fácil e rápido,5,,
"ótimo aplicativo, tem muita facilidade com os programa do governo.",5,,
Aplicativo simples e de fácil utilização!!!,5,,
precisamos melhorar mais o acesso mais rápido com segurança rápido,5,,
muito fácil e prático. Bacana mesmo!,5,,
o App está ficando execelente com essas novas atualizacoes de funcionalidades e tbm porque centralizou varios servicos,5,,
"Jorge Lima, muito bom aplicativo rápido e contém informações rápidas e importante do dia a dia",5,,
"está ótimo, mais não tô conseguindo fazer minha conta prata, o que preciso para concluir essa conta é necessário mesmo fazer, tenho que ir no banco pegar o login e senha da agência. por favor me dá uma posição a respeito.",5,,
excelente qualidade e tecnologia da informação,5,,
Fácil acesso e bem prático,5,,
"Tudo o que facilita é fantástico, estou contente.",5,,
"Experiência excelente, facilitou muito pra quem usa. Top!!!",5,,
"Ainda! Não usei este aplicativo! Mas acredito ser.bom! Para a elite , para a classe media alta e quem não possuem . celular. O casa do meu filho. E quem não sabem informática . E o caso de a população de baixa renda , e os vuneravais, em setuacao de rua . O nosso Brasil caminha está cada vez mais .para o mundo da desigualdade social.em vez de criar escola com mais espaço. Convidar toda comunidade a aprender mais .siplismente joga na rede . E diz se vira ,",5,,
gosto muito pois trás informações cotidianas e muitos esclarecimentos,5,,
Excelente aplicativo carteira de trabalho digital.!,5,,
"conseguir concluir depois de algumas tentativas e com ajudas de terceiro, então não é um programa para que pessoas simples tenham acesso preciso.",5,,
"Muito bom o app além de conter as informações pessoais, ainda tem outras funções também !",5,,
Funcionou melhor após reconhecimento facial via arquivo de fotos do interessado.,5,,
"Ótimo aplicativo, dá para acessar várias outras coisas com ele.",5,,
"Ótimo app, aparência moderna e leve",5,,
"Funciona perfeitamente e e vinculado com vários outros aplicativos do governo como INSS ,carteira de motorista ,CNPJ carreta de trabalho entre outros",5,,
"muito bom esse aplicativo, nos dá acesso a muitas informações que necessitamos no dia a dia",5,,
"Não tem muito o que ver ou pesquisar...falta muita coisa da pessoa, ajudem o menos favorecidos, não complique, peço encarecidamente, ajude-nos..sejam mais explicados..não somos todos doutores..até aqui querendo criar uma conta, e não abre o campo, CRIAR CONTA, porque gente? q absurdo, ai a pessoa tenta criar no aplicativo Carteira de Trabalho Digital não consegue, tenta entrar no aplicativo Meu INSS, não consegue, que humilhação gente, que é isso, mais respeito com o cristão, com o cidadão..",5,,
"Muito bom e super recomendado Funcionando perfeitamente no meu smartphone, facilitando muito minhas expectativas...",5,,
É mto bom qdo algum orgão publico é competente e facilita nossa interação! Parabéns!!!,5,,
"Talvez um pouco menos seguro quanto papel, mas bem prático e rápido e fácil.",5,,
Excelente aplicativo para consultas diversas além de oferecimento de serviços. Recomendo a todos!!!,5,,
E um spricativo que todos tem que ter e nao pode falta e muito bom ter mas nem todos podem ter pela a quel fificuldade,5,,
"Ótimo,só deveriam aceitar mudar para ouro etc,sem precisar fazer presencialmente as atualizações de docs.",5,,
"Facilidade incrível, ótimo app facilita nosso dia a dia em muitas coisas.",5,,
E um sistema que simplifica e facilita o acesso de maneira prática para os usuarios,5,,
"Simples, útil, funcional, cumpre o que promete, gosto muito desse aplicativo.",5,,
O app e bom mais vive bugando passa maior parte do tem travado fica aparecendo que temque atualiza aí entra na play vê num tem atualização,5,,
Muito prático e rápido. Estou amando a digitalização dos serviços pelo gov.br.,5,,
Por enquanto está muito fácil de usar. Sem travamento ou engasgo.,5,,
"fácil manuseio, prático, porém ele não contém todos os meus documentos a não ser que eu os adicione, se tivesse teríamos mais praticidade",5,,
"O App, não confirmou se meu recadastramento foi feito com SUCESSO. Então acho que deve melhorar",5,,
"Difícil tirar a foto corretamente, mas no final tudo bem.",5,,
Faz muito tempo que tento fazer a biometria facial e não consigo. Este site é sofrível. Sem suporte.,5,,
"gratuito, seguro, prático, confesso que gostei muito, vale a pena utilizar.",5,,
muito importante mas é preciso mais seguranças para evitar roubos de dados por meio de rakeres,5,,
"Estamos caminhando para o futuro com ótimas ferramentas digitais de acesso, transparência e justiça distributiva.",5,,
"Não tenho receio de fazer cadastramento facial em nenhum site, mas se tirar o óculos não enxergo nada.",5,,
sistema bom. mas para pessoas que não tem muito estudo é dificil,5,,
"Tenho tentado não consigo, sempre dando erros na senha, nada para facilitar minha pesquisa, não sei porque complicar",5,,
"Muito bom, consegui acessar e baixar minha CNH e meu CPF digital. Espero que esse governo continue assim.",5,,
"Bom enquanto estava funcionando, agora diz que a versão está incompatível.",5,,
Excelente aplicativo. Facilita o acesso a diversos bancos de dados em que estar nossas informações.,5,,
"Excelente! Muito útil e funcional, espero continuar com o mesmo sentimento",5,,
Excelente. Temos acessos as nossas informações.,5,,
Excelente App muito bom mesmo prático rápido parabéns pela criação do app Aplicativo ótimo nada pra reclamar.,5,,
Muito bom. mal instalei já fiz o reconhecimento facial e já fiz um nova senha no meu computador. Recomendo,5,,
Funcional e bastante simples. Excelente app.,5,,
"Muito bom, oferece confiança e credibilidade quanto a nossa informação!!!",5,,
Aplicativo tá 100% perfeito. Fiz prova de vida sem nenhum problema. Parabéns aos criadores do Aplicativo,5,,
Um aplicativo Lixo. Confuso Segui os passos. Tuaçizei a senha. Consigo acessar? Nao. Consigo abrir. Nao,5,,
"Muito ótimo, único app que não enche o saco com p*** de anúncios..",5,,
"Estou gostando muito. Temos acesso em vários serviços, isso tem facilitado muito minha vida. Coisas de demoraria meses para se ter respostas, agora é quase imediato. Muito bom ??",5,,
"interessante e rápido, vamos ver como funciona do dia-a-dia",5,,
"aplicativo muito bom, engloba vários serviços e documentos, recomendo",5,,
Ajuda para instalar esse aplicativo. São inúmeras tentativas sem resultado. Erro página da web nao disponível.,5,,
"Me foi útil, rápido e satisfatório,gostei do atendimento!!!!",5,,
"Prático para guardar documentos, bastante fácil para ser usado.",5,,
app super bem feito e de fácil entendimento e acesso.,5,,
"Aplicativi muito bem e completo, ajuda muito o cidadão brasileiro.",5,,
Ótimo e muito nos ajuda para saber de tudo sobre nossas coisas virtual.,5,,
Muito bom ótima essa idéia do governo Federal. Só assim ficamos informados e sabemos por onde pesquisar nossos interesses.,5,,
"Agora o Governo controla nossas informações, mas como estamos na era digital a tecnologia será cada vez mais comum e aceitado....",5,,
Aumentou o meu nível de bronze para ouro e informações imediato. Ainda tô aprendendo a usar.,5,,
Excelente aplicativo em prol da agilidade e do cidadão brasileiro.,5,,
"Ótimo e seguro,rápido e integrador.",5,,
Muito bom. Já usei para vários agendamentos e outros serviços com êxito!,5,,
Muito útil e facilita para muitas outras coisas! aprovado e recomendo!,5,,
"Poderia ter o título de eleitor e outros documentos, todos no mesmo aplicativo.",5,,
ótimo termos todos os documentos e opções em um único App,5,,
"muito bom, tive um pouquinho de dificuldade para para fazer o login, mais o resto foi top",5,,
"Excelente, facilita muito a vida já que reúne pelo menos 3 documentos em um app, com a unificação nacional do RG no CPF vai ser ainda melhor.",5,,
"Foi muito difícil fazer o reconhecimento facial, mas deu certo, depois de muitas tentativas.",5,,
"Um pouco complicado, mas bem detalhado a prestação do serviço.",5,,
Muito útil facilita muito a vida do trabalhador muito fácil seu uso podendo ter acesso a muitos serviços,5,,
"melhorar , e unificar documentos , poder único aparelho cadastrar familiares",5,,
Ele não ta abrindo so dis tente mais tarde e agora so faz a digital se tive acesso a esse aplicativo que nem funciona affs. Tao d brincadeira com algo sério ??,5,,
Fácil uso. Cumpre bem a função esperada.,5,,
???????????? ACOMPANHO DIARIAMENTE O DESENVOLVIMENTO DO BRASIL ATRAVÉS DO SITE. NÃO EXISTE COISA MELHOR. SE VOCÊ DESEJA PROGRESSO DIVULGUE!!!!,5,,
"Tudo bom,tem umas dificdades de não conhecer a validação facial.",5,,
"confiável, não trava ótimo para assuntos pessoais e consultas",5,,
difícil é ficar tentando colocar o rosto no ângulo.,5,,
Meu Deus do céu...que complicado esse aplicativo para apenas ter algumas informaçoes. Tem que se facilitar o acesso e descomplicar isso sim! Já entrei aqui muitas vezes e tô apanhando! Kkk,5,,
"Muito fácil e de muita utilidade, 100%.",5,,
"Excelente, segurança, praticidade e conforto",5,,
"muito bom aplicativo, quando funciona e fica estável no servidor.",5,,
Boa custa muito a entrar no sait e não estou conseguindo elevar o meu nível pra ouro pois só fica rodando e nunca entra no aplicativo,5,,
Parabéns e obrigado por essa ferramenta e tudo que ela significa para nós cidadãos em relação a serviços. Continuem assim!,5,,
muito funcional e de fácil acesso,5,,
exelente ! muito bom estar informado de forma rápida e segura .,5,,
Excelente app. Podemos através dele ter controle total sobre a nossa situação em relação a união. Recomendo a instalação!,5,,
"muito bom, rápido, didático e fácil de atualizar",5,,
"Não reconhece cep da cidade, não está deixando atualizar endereço.",5,,
Este aplicativo e excelente e facilita nosso corre do dia e filas obrigado,5,,
Um aplicativo que está facilitando muito a vida do cidadão. Meus parabéns à iniciativa do governo federal e aos órgãos que disponibilizaram esse aplicativo.,5,,
muito difícil fazer faço o reconhecimento facial e não consigo entrar no app,5,,
Muito fácil de usar e ter acesso aos nossos documentos,5,,
"Ótimo aplicativo, super prático e eficiente!!! Adorei....",5,,
simples e fácil de mexer.,5,,
Apos a atualização o acesso ao aplicativo ficou super rapido,5,,
estou tentando ter seguranças na minha conta espero que seja muito bom como dizem os vídeos ok.,5,,
"Melhor aplicativo,seguro rápido e tem tudo que preciso na comodidade da minha casa",5,,
Aplicativo prático e eficiente.,5,,
Aplicativo bom e de fácil acesso.,5,,
"perfeito aplicativo, facilita muito nossos trabalhos. obrigado Governo Federal",5,,
"Gostei muito, é prático de fácil compreensão e muito útil ????????????????????",5,,
o app e gov.br e muito bom pois nele temos todas informações pessoais e serviços digitais em um só lugar sem contar com a segurança vinculada aos aparelhos móveis.,5,,
"Temos todas as informações que nós precisamos, muito obrigada",5,,
Excelente. Acesso rápido e prático,5,,
"Muito bom, fácil de manusear...só na hora da self que é ruim.",5,,
Finalmente resolveram o reconhecimento facial! Ficou ótimo!,5,,
"Consigo acessar normalmente,e de forma fácil e segura.",5,,
"Muito útil e facilitador dos nossos interesses pessoais, valeu",5,,
tem que melhorar não tou conseguindo colocar como cliente prata ou ouro só faz carregar,5,,
"Infelizmente fazer Selfie e não só no Meu gov.br é muito ruim, pois conheço pessoas até dá família, que desde quando foi implantado não se consegue fazer Selfie com ótimos Smartphones! Espero que melhorem inclusive pela demora que causam! Mas em muitos casos o aplicativo é hom, e sendo efetivo o seu uso os outros APPS não devem perder funcionalidade!",5,,
"Antes tinha uma conta OURO. Agora entro e fica na minha área e só me mostra os meus dados, o endereço e a privacidade, não me dá opção de fazer absolutamente mais nada. quero pedir o extrato para declarar o imposto de renda e não tenho nenhuma opção. Isto é lamentável.",5,,
"Eu entrei achei legal o aplicativo baixei alguns documentos , passei para prata , depois sair para entrar com os dados da minha esposa e não consigo entrar mais , não abre a validação facial da erro estou sempre tentando e nunca abre , Por favor alguém do suporte do governo pode ajudar ?",5,,
"Depois de muitas tentativas, consegui fazer o reconhecimento facial pelo app. Para quem não está conseguindo, limpar o cache do aplicativo que vai funcionar. Foi assim que consegui.",5,,
"Até estava gostando do aplicativo, a primeira vez que fiz a prova de vida de minha mãe ano passado foi tudo ok. So que agora já mudaram novamente e não estou conseguindo, como uma pessoa idosa ou com deficiência vai acessar este aplicativo sem ajudar e quem não tem nem noção. Fico indiguinada com isso",5,,
Excelente app! E com a segurança em duas etapas ficou completo. Espero que a nova identidade digital faça parte desse app.,5,,
"Deve haver alguma pontuação ou devemos achar algum easteregg pra mudar de fase. Primeiro não abre, depois não muda página, não carrega dados... pq sempre é tão difícil o que poderíamos fazer em 2-3 clicks?",5,,
